id,topic1_id,topic1_prob,topic2_id,topic2_prob,topic3_id,topic4_prob
427,5,0.7222570180892944,6.0,0.1925714761018753,4.0,0.0741068497300148
428,5,0.45331716537475586,0.0,0.2558024227619171,6.0,0.21938709914684296
429,5,0.49967890977859497,6.0,0.36972010135650635,0.0,0.07003907859325409
433,5,0.6902900338172913,6.0,0.11570525169372559,2.0,0.09277411550283432
434,0,0.595395565032959,5.0,0.3057279586791992,4.0,0.03992300108075142
435,4,0.9564293026924133,7.0,0.02119453065097332,,
436,5,0.6855647563934326,0.0,0.16723193228244781,3.0,0.055102359503507614
442,5,0.777458131313324,6.0,0.07486698031425476,4.0,0.05239866301417351
443,5,0.8086992502212524,6.0,0.1351020783185959,3.0,0.026963643729686737
444,5,0.8370845913887024,6.0,0.09505854547023773,4.0,0.0350041501224041
445,1,0.4265768826007843,5.0,0.3282904326915741,6.0,0.11642991006374359
446,5,0.5469477772712708,6.0,0.2086259126663208,0.0,0.0962458997964859
447,5,0.7758961915969849,9.0,0.10875892639160156,4.0,0.05076519772410393
448,5,0.775801420211792,9.0,0.10872147232294083,4.0,0.05089735984802246
449,6,0.4246084988117218,5.0,0.2887773811817169,4.0,0.256557822227478
450,5,0.8955094814300537,6.0,0.06208505854010582,0.0,0.025418303906917572
451,5,0.9395261406898499,6.0,0.03765232115983963,0.0,0.011292620562016964
452,5,0.8675165772438049,6.0,0.08671101927757263,3.0,0.031141364946961403
453,5,0.7379270792007446,6.0,0.10001321882009506,0.0,0.05457310751080513
457,5,0.8309546113014221,6.0,0.10635605454444885,4.0,0.033942967653274536
460,5,0.8627408742904663,6.0,0.05828794091939926,3.0,0.03390440717339516
466,5,0.6712608337402344,3.0,0.1460157036781311,6.0,0.08512434363365173
467,5,0.5693712830543518,6.0,0.3006504774093628,4.0,0.04066473990678787
468,5,0.6043486595153809,6.0,0.2610573470592499,9.0,0.04963618516921997
469,5,0.8919131755828857,4.0,0.05583401024341583,6.0,0.021493569016456604
475,3,0.8306171894073486,7.0,0.10307773947715759,5.0,0.030400825664401054
476,3,0.8343077898025513,7.0,0.10774940997362137,5.0,0.03543147072196007
477,3,0.8149394989013672,7.0,0.11262474209070206,5.0,0.06114576384425163
478,0,0.8409051895141602,3.0,0.07487454265356064,5.0,0.04355704039335251
479,1,0.5036560893058777,3.0,0.3253158926963806,5.0,0.10190501809120178
480,1,0.5883544087409973,3.0,0.31643861532211304,5.0,0.043033380061388016
481,1,0.5811251401901245,3.0,0.27256569266319275,5.0,0.07303906232118607
482,0,0.6845806837081909,5.0,0.2698274552822113,6.0,0.022714665159583092
483,5,0.775763988494873,9.0,0.10870673507452011,4.0,0.05094950273633003
485,1,0.5756480693817139,3.0,0.24008594453334808,5.0,0.1297236531972885
486,1,0.5311077237129211,3.0,0.261667400598526,5.0,0.13718731701374054
487,5,0.606052815914154,6.0,0.28181636333465576,3.0,0.06437031179666519
488,5,0.867006242275238,6.0,0.08115644752979279,4.0,0.03261595964431763
489,3,0.8397892713546753,7.0,0.09732452780008316,5.0,0.03377838060259819
490,3,0.7922233939170837,5.0,0.11598841845989227,7.0,0.06965350359678268
491,3,0.8644599914550781,7.0,0.052039630711078644,5.0,0.04165438935160637
492,3,0.7720908522605896,5.0,0.11522967368364334,7.0,0.086480513215065
493,0,0.9034584164619446,4.0,0.04518236592411995,3.0,0.036923106759786606
494,1,0.5958549976348877,3.0,0.281070351600647,5.0,0.10964430123567581
495,1,0.3972110152244568,5.0,0.27149805426597595,3.0,0.268762469291687
496,1,0.5277255177497864,3.0,0.3419184386730194,5.0,0.056850701570510864
497,0,0.6986636519432068,5.0,0.2534617483615875,3.0,0.029950205236673355
498,3,0.8938498497009277,7.0,0.07961800694465637,5.0,0.014671428129076958
499,5,0.6453847885131836,0.0,0.29475727677345276,3.0,0.02424323558807373
500,0,0.8232240080833435,5.0,0.10265647619962692,2.0,0.03379525616765022
501,1,0.5408994555473328,3.0,0.2695469558238983,5.0,0.16537415981292725
502,5,0.7870310544967651,6.0,0.08757344633340836,3.0,0.07069122046232224
503,0,0.6982278227806091,5.0,0.2719382345676422,1.0,0.01813705824315548
507,3,0.7777220010757446,5.0,0.13542895019054413,7.0,0.05533771589398384
508,3,0.882790744304657,7.0,0.10521157830953598,,
509,0,0.8934711813926697,9.0,0.03823890909552574,3.0,0.030806686729192734
510,1,0.5432814359664917,3.0,0.21287299692630768,5.0,0.17818230390548706
511,0,0.61432945728302,5.0,0.3491900861263275,4.0,0.021989932283759117
512,0,0.7305204272270203,5.0,0.25401771068573,,
514,3,0.8041192293167114,5.0,0.08653391897678375,7.0,0.07212212681770325
515,3,0.8750244379043579,7.0,0.07359825819730759,5.0,0.023503568023443222
516,0,0.9309901595115662,9.0,0.022281037643551826,3.0,0.021209143102169037
517,5,0.8522522449493408,0.0,0.05979761481285095,6.0,0.05403067544102669
518,0,0.7342562079429626,5.0,0.23900635540485382,1.0,0.017909536138176918
519,0,0.8552412390708923,5.0,0.10883967578411102,1.0,0.029481934383511543
520,0,0.6812962293624878,5.0,0.22818368673324585,4.0,0.05007172375917435
522,6,0.6207426190376282,5.0,0.3013277053833008,2.0,0.021360084414482117
524,5,0.5992642641067505,6.0,0.23375090956687927,4.0,0.08924171328544617
532,3,0.8488284945487976,7.0,0.08860945701599121,5.0,0.04489949345588684
533,3,0.8680819869041443,7.0,0.0840146616101265,5.0,0.044701091945171356
534,3,0.854335606098175,7.0,0.11219755560159683,5.0,0.017171422019600868
535,3,0.8900042772293091,7.0,0.10123826563358307,,
536,0,0.9142125844955444,5.0,0.06455731391906738,,
537,0,0.6806651949882507,3.0,0.18181069195270538,4.0,0.07942410558462143
538,1,0.5927075147628784,3.0,0.2649097442626953,5.0,0.0931786373257637
539,1,0.5327177047729492,3.0,0.33297163248062134,5.0,0.12256594002246857
540,1,0.5105814337730408,3.0,0.3268662989139557,5.0,0.13370704650878906
541,1,0.4872131943702698,3.0,0.3395516276359558,5.0,0.1252537965774536
542,5,0.6226989030838013,3.0,0.2201450914144516,6.0,0.07820820808410645
543,5,0.8686323761940002,4.0,0.09648128598928452,6.0,0.020309891551733017
545,0,0.5883594751358032,4.0,0.19725854694843292,5.0,0.10418841987848282
546,0,0.841962993144989,5.0,0.10120677202939987,7.0,0.0318332314491272
547,0,0.8016439080238342,5.0,0.1403459757566452,7.0,0.03313477709889412
548,0,0.8894844055175781,5.0,0.07980804890394211,6.0,0.019254611805081367
549,0,0.7871260643005371,5.0,0.15682612359523773,7.0,0.04026384651660919
555,3,0.8002350926399231,5.0,0.0952678993344307,7.0,0.07512260973453522
557,3,0.8694339990615845,7.0,0.06919626146554947,5.0,0.03775865212082863
558,3,0.8752073049545288,7.0,0.06166140362620354,4.0,0.03274030238389969
559,3,0.8348692059516907,7.0,0.06779520213603973,5.0,0.05645892396569252
561,5,0.5299592018127441,0.0,0.41564545035362244,1.0,0.03256269171833992
562,1,0.5992111563682556,3.0,0.19591102004051208,5.0,0.14959192276000977
563,1,0.5675676465034485,3.0,0.2803190052509308,5.0,0.11160925030708313
564,1,0.6448760628700256,3.0,0.18700917065143585,5.0,0.13563257455825806
565,1,0.5251002311706543,3.0,0.28887760639190674,5.0,0.1546478420495987
